"fecha_deteccion","fuente","identificador","entidad","campo","valor_anterior","valor_nuevo","nivel_relacion"
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9800453,Secretaría de Hacienda - Alcaldía de Tuluá,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9809520,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9814334,MUNICIPIO DE BUGALAGRANDE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9814334,MUNICIPIO DE BUGALAGRANDE,fecha_de_fin_del_contrato,2026-12-13T00:00:00.000,2026-12-14T00:00:00.000,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9814334,MUNICIPIO DE BUGALAGRANDE,valor_pendiente_de_pago,0,9724000,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9813828,MUNICIPIO DE BUGALAGRANDE,estado_contrato,Aprobado,En ejecución,Media
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9813828,MUNICIPIO DE BUGALAGRANDE,valor_pendiente_de_pago,0,10720000,Media
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9813150,CVC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9813150,CVC,valor_pendiente_de_pago,0,23100000,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9804035,Secretaría de Hacienda - Alcaldía de Tuluá,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9814384,MUNICIPIO DE BUGALAGRANDE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9814384,MUNICIPIO DE BUGALAGRANDE,valor_pendiente_de_pago,0,16800000,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9793386,MUNICIPIO DE YUMBO VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9793386,MUNICIPIO DE YUMBO VALLE,fecha_de_fin_del_contrato,2026-10-21T00:00:00.000,2026-10-16T00:00:00.000,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9818534,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9774492,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADISTICA-SUROCCIDENTE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9774492,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADISTICA-SUROCCIDENTE,fecha_de_fin_del_contrato,2026-11-12T00:00:00.000,2026-08-19T00:00:00.000,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9794954,ALCALDIA LOCAL CONTINENTE EL PAILON DEL DISTRITO DE BUENAVENTURA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9807868,Secretaría de Hacienda - Alcaldía de Tuluá,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9809610,Secretaría de Bienestar Social - Alcaldía de Tuluá,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9809610,Secretaría de Bienestar Social - Alcaldía de Tuluá,fecha_de_fin_del_contrato,2026-11-13T00:00:00.000,2026-11-30T00:00:00.000,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9800079,Secretaría de Hacienda - Alcaldía de Tuluá,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9812609,INSTITUCION EDUCATIVA RAFAEL NAVIA VARON,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9800199,MUNICIPIO DE EL CERRITO.,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9795060,MUNICIPIO DE FLORIDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9820495,MUNICIPIO DE BUGALAGRANDE,estado_contrato,Aprobado,En ejecución,Alta
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9820495,MUNICIPIO DE BUGALAGRANDE,fecha_de_fin_del_contrato,2026-10-06T00:00:00.000,2026-10-07T00:00:00.000,Alta
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9816585,CENTRO DE DIAGNOSTICO AUTOMOTOR DEL VALLE LIMITADA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9817885,ALCALDIA DE ALCALA,valor_facturado,0,50000000,Alta
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9799994,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9809078,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9780034,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI2,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9813545,MUNICIPIO DE BUGALAGRANDE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9813545,MUNICIPIO DE BUGALAGRANDE,valor_pendiente_de_pago,0,14994000,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9820902,MUNICIPIO DE BUGALAGRANDE,estado_contrato,Aprobado,En ejecución,Alta
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9803044,INSTITUTO MUNICIPAL PARA EL DESARROLLO SOCIAL Y ECONÓMICO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9778058,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9808600,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9809541,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9808897,Secretaría de Bienestar Social - Alcaldía de Tuluá,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9800154,Secretaría de Hacienda - Alcaldía de Tuluá,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9795960,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9799750,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9820578,MUNICIPIO DE BUGALAGRANDE,estado_contrato,Aprobado,En ejecución,Alta
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9820578,MUNICIPIO DE BUGALAGRANDE,fecha_de_fin_del_contrato,2026-10-01T00:00:00.000,2026-10-06T00:00:00.000,Alta
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9799753,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9820462,MUNICIPIO DE BUGALAGRANDE,estado_contrato,Aprobado,Modificado,Alta
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9820462,MUNICIPIO DE BUGALAGRANDE,fecha_de_fin_del_contrato,2026-09-29T00:00:00.000,2026-09-27T00:00:00.000,Alta
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9813007,CVC,valor_pendiente_de_pago,0,25000000,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9799806,HOSPITAL SAN RAFAEL EL CERRITO,estado_contrato,En ejecución,Modificado,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9799806,HOSPITAL SAN RAFAEL EL CERRITO,valor_pendiente_de_pago,0,4700000,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9799662,HOSPITAL SAN RAFAEL EL CERRITO,estado_contrato,En ejecución,Modificado,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9799662,HOSPITAL SAN RAFAEL EL CERRITO,valor_pendiente_de_pago,0,5562000,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9776594,MUNICIPIO DE EL CERRITO.,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9814408,CVC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9809514,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9814041,CVC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9807968,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9808923,Secretaría de Bienestar Social - Alcaldía de Tuluá,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9800472,Secretaría de Hacienda - Alcaldía de Tuluá,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9809252,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9807311,CVC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9807311,CVC,nombre_supervisor,No definido,Daira Perea Castro,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9800480,Secretaría de Hacienda - Alcaldía de Tuluá,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9820442,DIRECCIÓN TERRITORIAL DE SALUD DE CALDAS,estado_contrato,Aprobado,Modificado,Otra urgencia
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9812430,MUNICIPIO DE PUERTO TEJADA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-20 20:22:39,contratos,CO1.PCCNTR.9814391,CENTRO NACIONAL DE MEMORIA  HISTORICA,estado_contrato,En ejecución,Modificado,Contexto
2026-08-20 20:22:39,secop1,26-12-14772249-13696972,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE RIOFRÍO,fecha_fin_ejec_contrato,2026-12-25T00:00:00.000,2026-12-26T00:00:00.000,Contexto
2026-08-20 20:22:39,secop1,26-12-14772160-13697028,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE RIOFRÍO,fecha_fin_ejec_contrato,2026-11-06T00:00:00.000,2026-11-18T00:00:00.000,Contexto
2026-08-20 20:22:39,secop1,26-12-14772284-13697011,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE RIOFRÍO,fecha_fin_ejec_contrato,2026-12-12T00:00:00.000,2026-12-13T00:00:00.000,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10862940,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10862942,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866147,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DEL DEPORTE Y LA RECREACIÓN,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10822921,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10864071,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10868855,SECRETARIA DE MOVILIDAD Y TRANSPORTE,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10821744,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_del_procedimiento,Borrador,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10821744,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10821744,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10864041,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10864041,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10864041,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10821850,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_del_procedimiento,Borrador,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10821850,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10821850,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10864679,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE DESARROLLO ECONOMICO,estado_del_procedimiento,Evaluación,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10868862,SECRETARIA DE MOVILIDAD Y TRANSPORTE,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10862103,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866645,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10862945,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866706,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866793,UAEPA2,estado_del_procedimiento,Borrador,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866623,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10822131,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_del_procedimiento,Borrador,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10822131,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10822131,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10800015,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE VIVIENDA SOCIAL Y HABITAT,estado_del_procedimiento,Borrador,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10800015,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE VIVIENDA SOCIAL Y HABITAT,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10800015,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE VIVIENDA SOCIAL Y HABITAT,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10861790,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10857133,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866637,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10868799,SECRETARIA DE MOVILIDAD Y TRANSPORTE,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10812320,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10848703,ALCALDIA MUNICIPAL DE BUGA,estado_del_procedimiento,Publicado,Evaluación,Media
2026-08-21 09:07:06,procesos,CO1.REQ.10869183,MUNICIPIO DE BUGALAGRANDE,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866880,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866880,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866880,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10855833,INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DEL MUNICPIO DE GUADALAJARA BUGA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866884,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866884,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866884,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866784,UNIDAD CENTRAL DEL VALLE DEL CAUCA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866878,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866878,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866878,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10844578,ESCUELA DE POLICIA SIMON BOLIVAR,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10852014,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10867396,ALCALDÍA MUNICIPIO DE PALMIRA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10868994,MUNICIPIO DE BUGALAGRANDE,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10869643,INSTITUCION EDUCATIVA MONTEBELLO,estado_del_procedimiento,Borrador,Publicado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10847166,CVC,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10847516,ALCALDIA MUNICIPAL DE YOTOCO,estado_del_procedimiento,Evaluación,Seleccionado,Media
2026-08-21 09:07:06,procesos,CO1.REQ.10869430,ALCALDIA MUNICIPIO DE JAMUNDI,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10869430,ALCALDIA MUNICIPIO DE JAMUNDI,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10869430,ALCALDIA MUNICIPIO DE JAMUNDI,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866882,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866882,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866882,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866874,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866874,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866874,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10868467,ALCALDÍA MUNICIPIO DE PALMIRA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10859809,UNIDAD CENTRAL DEL VALLE DEL CAUCA,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10869261,MUNICIPIO DE YUMBO VALLE,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10869261,MUNICIPIO DE YUMBO VALLE,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10869261,MUNICIPIO DE YUMBO VALLE,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10865968,ESE HOSPITAL PILOTO JAMUNDI,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10865968,ESE HOSPITAL PILOTO JAMUNDI,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10865968,ESE HOSPITAL PILOTO JAMUNDI,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10869809,ALCALDIA MUNICIPIO DE JAMUNDI,estado_del_procedimiento,En aprobación,Seleccionado,Media
2026-08-21 09:07:06,procesos,CO1.REQ.10869809,ALCALDIA MUNICIPIO DE JAMUNDI,fase,,Presentación de oferta,Media
2026-08-21 09:07:06,procesos,CO1.REQ.10869809,ALCALDIA MUNICIPIO DE JAMUNDI,estado_resumen,No Definido,Presentación de oferta,Media
2026-08-21 09:07:06,procesos,CO1.REQ.10810696,PERSONERIA DISTRITAL DE SANTIAGO DE CALI,estado_del_procedimiento,Evaluación,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866879,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866879,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866879,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10852164,INSTITUCION EDUCATIVA SIXTO MARIA ROJAS,fecha_adjudicacion,,2026-08-19T00:00:00.000,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10869747,INSTITUCION EDUCATIVA MONTEBELLO,estado_del_procedimiento,Borrador,Publicado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866800,INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DEL MUNICPIO DE GUADALAJARA BUGA,estado_del_procedimiento,Borrador,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10841561,ESCUELA DE POLICIA SIMON BOLIVAR,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866883,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866883,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,fase,,Presentación de oferta,Contexto
2026-08-21 09:07:06,procesos,CO1.REQ.10866883,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_resumen,No Definido,Presentación de oferta,Contexto
